# tw-L_01 (rta) — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Jun-15 14:56:08, uuid 38612a34-f26e-40af-9a87-aee1934236b6, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 90.75 dB\n89.1 dB C, 90.6 dB A\n90.7 dB 22 - 22k UNW\n40.0 dB >22k\n"
# freq_Hz	SPL_dB
1009.5239	62.417
1016.8393	61.841
1024.2077	61.102
1031.6295	60.678
1039.1052	60.904
1046.6349	60.406
1054.2193	58.457
1061.8586	57.476
1069.5533	58.371
1077.3037	59.203
1085.1103	59.915
1092.9734	60.791
1100.8936	61.965
1108.8711	62.750
1116.9064	62.843
1125.0000	62.673
1133.1522	62.048
1141.3635	61.448
1149.6343	60.891
1157.9650	60.346
1166.3561	59.822
1174.8080	59.922
1183.3211	61.007
1191.8960	62.298
1200.5330	63.903
1209.2325	65.019
1217.9951	65.404
1226.8212	65.738
1235.7113	65.998
1244.6657	66.230
1253.6851	66.421
1262.7698	66.723
1271.9204	67.178
1281.1372	67.440
1290.4209	67.447
1299.7718	67.883
1309.1905	68.876
1318.6774	69.455
1328.2331	69.516
1337.8580	69.575
1347.5527	69.634
1357.3176	69.424
1367.1533	68.896
1377.0602	68.332
1387.0390	67.725
1397.0900	67.609
1407.2139	68.046
1417.4112	68.212
1427.6823	68.079
1438.0279	67.718
1448.4484	67.114
1458.9445	67.385
1469.5166	68.566
1480.1653	68.595
1490.8912	67.461
1501.6948	66.662
1512.5767	66.192
1523.5375	65.782
1534.5777	65.429
1545.6979	65.463
1556.8986	65.856
1568.1805	66.035
1579.5442	66.019
1590.9903	65.510
1602.5192	64.567
1614.1317	63.750
1625.8284	63.040
1637.6098	63.724
1649.4766	65.569
1661.4294	66.590
1673.4688	66.944
1685.5955	66.712
1697.8100	66.018
1710.1130	65.410
1722.5052	64.867
1734.9872	64.917
1747.5596	65.408
1760.2231	65.578
1772.9785	65.515
1785.8262	65.078
1798.7670	64.377
1811.8016	63.936
1824.9307	63.674
1838.1549	64.027
1851.4749	64.790
1864.8915	65.334
1878.4052	65.736
1892.0169	65.865
1905.7273	65.821
1919.5370	65.445
1933.4467	64.867
1947.4573	64.750
1961.5693	64.906
1975.7837	65.906
1990.1010	67.394
2004.5221	68.536
2019.0477	69.485
2033.6786	69.614
2048.4154	69.299
2063.2591	69.357
2078.2103	69.612
2093.2699	70.091
2108.4386	70.686
2123.7172	70.974
2139.1065	71.109
2154.6074	70.680
2170.2206	69.979
2185.9469	68.960
2201.7871	67.792
2217.7422	66.991
2233.8129	66.355
2250.0000	66.032
2266.3044	65.847
2282.7270	66.673
2299.2686	67.927
2315.9300	68.031
2332.7122	67.665
2349.6160	67.272
2366.6423	66.868
2383.7920	66.006
2401.0659	64.969
2418.4650	65.516
2435.9902	66.649
2453.6424	66.945
2471.4225	66.942
2489.3314	66.668
2507.3702	66.300
2525.5396	67.185
2543.8407	68.485
2562.2744	68.283
2580.8417	67.599
2599.5436	66.726
2618.3809	65.795
2637.3548	65.425
2656.4662	65.222
2675.7160	65.298
2695.1053	65.453
2714.6352	65.140
2734.3066	64.699
2754.1205	65.167
2774.0780	65.875
2794.1801	66.266
2814.4279	66.578
2834.8224	66.663
2855.3647	66.694
2876.0558	67.023
2896.8969	67.421
2917.8890	67.274
2939.0332	67.007
2960.3307	66.828
2981.7824	66.669
3003.3897	66.615
3025.1535	66.583
3047.0750	65.863
3069.1553	65.012
3091.3957	65.233
3113.7972	65.649
3136.3611	66.631
3159.0885	67.710
3181.9805	67.641
3205.0385	67.386
3228.2635	66.453
3251.6568	65.417
3275.2197	65.296
3298.9533	65.307
3322.8588	65.861
3346.9376	66.487
3371.1909	66.802
3395.6200	67.076
3420.2260	67.537
3445.0104	68.019
3469.9744	67.933
3495.1192	67.784
3520.4463	68.113
3545.9569	68.491
3571.6524	68.885
3597.5340	69.282
3623.6032	68.707
3649.8614	68.050
3676.3098	67.656
3702.9498	67.282
3729.7829	67.207
3756.8105	67.153
3784.0339	66.462
3811.4545	65.731
3839.0739	66.872
3866.8934	68.113
3894.9145	68.779
3923.1387	69.418
3951.5674	69.010
3980.2020	68.561
4009.0442	68.964
4038.0954	69.394
4067.3571	70.413
4096.8309	71.446
4126.5182	71.795
4156.4206	72.133
4186.5398	71.451
4216.8772	70.760
4247.4344	70.438
4278.2131	70.115
4309.2148	69.226
4340.4411	68.348
4371.8937	68.434
4403.5743	68.519
4435.4844	68.603
4467.6257	68.683
4500.0000	68.603
4532.6089	68.534
4565.4540	68.776
4598.5372	69.013
