# ALL_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:25:24, uuid c9a754c2-6555-49df-aa42-ceae64aaff6c, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 88.02 dB\n85.4 dB C, 78.5 dB A\n86.0 dB 22 - 22k UNW\n52.3 dB >22k\n"
# freq_Hz	SPL_dB
6550.4393	55.661
6597.9065	55.909
6645.7177	55.261
6693.8753	54.730
6742.3818	54.624
6791.2399	54.356
6840.4520	53.518
6890.0208	52.768
6939.9487	52.311
6990.2384	51.935
7040.8926	51.824
7091.9138	51.820
7143.3047	52.150
7195.0681	52.499
7247.2065	52.907
7299.7227	53.445
7352.6195	54.359
7405.8997	54.926
7459.5659	54.520
7513.6209	54.075
7568.0677	53.522
7622.9091	53.019
7678.1478	52.647
7733.7868	52.557
7789.8290	53.176
7846.2774	53.374
7903.1347	52.550
7960.4041	52.110
8018.0885	52.574
8076.1908	53.095
8134.7142	53.748
8193.6617	53.944
8253.0364	53.130
8312.8413	52.636
8373.0796	52.824
8433.7544	52.921
8494.8688	52.827
8556.4261	52.642
8618.4295	52.273
8680.8822	52.093
8743.7875	52.280
8807.1486	52.301
8870.9688	52.007
8935.2515	51.798
9000.0000	51.746
9065.2177	51.713
9130.9080	51.715
9197.0743	51.757
9263.7201	51.867
9330.8489	51.715
9398.4640	51.124
9466.5692	50.661
9535.1678	50.408
9604.2636	50.282
9673.8601	50.357
9743.9608	50.608
9814.5696	51.129
9885.6900	51.439
9957.3258	51.435
10029.4807	51.455
10102.1584	51.511
10175.3628	51.559
10249.0977	51.596
10323.3669	51.505
10398.1743	51.240
10473.5237	51.111
10549.4192	51.164
10625.8646	51.080
10702.8640	50.818
10780.4214	50.678
10858.5408	50.692
10937.2262	50.673
11016.4819	50.615
11096.3119	50.451
11176.7203	50.162
11257.7114	50.114
11339.2894	50.345
11421.4586	50.503
11504.2232	50.577
11587.5876	50.558
11671.5560	50.437
11756.1329	50.633
11841.3227	51.170
11927.1298	51.459
12013.5587	51.489
12100.6139	51.422
12188.2999	51.254
12276.6214	51.222
12365.5828	51.322
12455.1889	51.319
12545.4444	51.217
12636.3538	50.883
12727.9221	50.334
12820.1538	49.932
12913.0540	49.663
13006.6273	49.617
13100.8786	49.768
13195.8130	49.864
13291.4353	49.913
13387.7505	49.855
13484.7637	49.706
13582.4798	49.517
13680.9041	49.295
13780.0416	49.032
13879.8974	48.736
13980.4769	48.827
14081.7852	49.217
14183.8276	49.391
14286.6095	49.404
14390.1361	49.436
14494.4130	49.482
14599.4455	49.563
14705.2391	49.668
14811.7993	49.903
14919.1317	50.228
15027.2419	50.360
15136.1355	50.361
15245.8182	50.327
15356.2956	50.270
15467.5737	50.154
15579.6581	50.001
15692.5547	49.931
15806.2694	49.911
15920.8082	49.850
16036.1769	49.765
16152.3817	49.672
16269.4285	49.575
16387.3235	49.674
16506.0728	49.883
16625.6826	49.804
16746.1591	49.567
16867.5087	49.469
16989.7376	49.444
17112.8523	49.322
17236.8591	49.151
17361.7644	48.918
17487.5749	48.654
17614.2971	48.358
17741.9376	48.048
17870.5030	48.046
18000.0000	48.187
18130.4354	48.207
18261.8160	48.172
18394.1487	48.319
18527.4403	48.545
18661.6977	48.386
18796.9281	48.063
18933.1384	47.781
19070.3357	47.515
19208.5272	47.361
19347.7201	47.251
19487.9217	47.297
19629.1392	47.402
19771.3800	47.466
19914.6516	47.513
20058.9614	47.256
20204.3169	46.890
20350.7257	46.129
20498.1954	45.232
20646.7338	44.470
20796.3485	43.752
20947.0475	43.283
21098.8384	42.895
21251.7293	42.686
21405.7281	42.533
21560.8428	42.636
21717.0816	42.816
21874.4525	42.653
22032.9638	42.392
22192.6237	42.489
22353.4406	42.686
22515.4229	42.601
22678.5789	42.441
22842.9172	42.176
23008.4464	41.884
23175.1751	41.840
23343.1120	41.857
23512.2658	41.770
23682.6454	41.660
23854.2596	41.536
24027.1174	41.410
24201.2278	41.120
24376.5998	40.796
24553.2427	40.582
24731.1657	40.391
24910.3779	39.832
25090.8887	39.202
25272.7077	39.111
25455.8441	39.118
25640.3077	38.903
25826.1079	38.649
