# m-R_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:21:42, uuid 2b04fc7d-f397-4f7e-858c-bf3ea99147aa, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 75.41 dB\n75.3 dB C, 75.3 dB A\n75.4 dB 22 - 22k UNW\n25.0 dB >22k\n"
# freq_Hz	SPL_dB
2917.8890	48.995
2939.0332	49.654
2960.3307	50.036
2981.7824	50.360
3003.3897	50.128
3025.1535	49.784
3047.0750	49.538
3069.1553	49.310
3091.3957	49.551
3113.7972	49.878
3136.3611	50.391
3159.0885	50.936
3181.9805	50.619
3205.0385	50.162
3228.2635	49.902
3251.6568	49.673
3275.2197	49.888
3298.9533	50.168
3322.8588	50.605
3346.9376	51.063
3371.1909	51.548
3395.6200	52.036
3420.2260	51.614
3445.0104	51.084
3469.9744	51.282
3495.1192	51.559
3520.4463	52.357
3545.9569	53.208
3571.6524	52.782
3597.5340	52.238
3623.6032	52.104
3649.8614	52.006
3676.3098	51.242
3702.9498	50.428
3729.7829	49.813
3756.8105	49.213
3784.0339	49.018
3811.4545	48.848
3839.0739	48.736
3866.8934	48.627
3894.9145	48.284
3923.1387	47.929
3951.5674	47.448
3980.2020	46.963
4009.0442	46.627
4038.0954	46.295
4067.3571	44.929
4096.8309	43.539
4126.5182	42.923
4156.4206	42.320
4186.5398	41.947
4216.8772	41.576
4247.4344	40.031
4278.2131	38.493
4309.2148	39.275
4340.4411	40.048
4371.8937	40.025
4403.5743	39.999
4435.4844	39.817
4467.6257	39.628
4500.0000	39.181
4532.6089	38.745
4565.4540	38.659
4598.5372	38.570
4631.8601	38.396
4665.4244	38.215
4699.2320	37.893
4733.2846	37.520
4767.5839	36.200
4802.1318	34.957
4836.9300	34.933
4871.9804	34.944
4907.2848	35.449
4942.8450	35.917
4978.6629	35.913
5014.7403	35.860
5051.0792	35.230
5087.6814	34.656
5124.5489	34.688
5161.6834	34.708
5199.0871	34.619
5236.7619	34.505
5274.7096	34.170
5312.9323	33.763
5351.4320	32.749
5390.2107	31.801
5429.2704	31.366
5468.6131	31.046
5508.2409	31.567
5548.1559	31.928
5588.3602	31.187
5628.8557	30.551
5669.6447	30.597
5710.7293	30.573
5752.1116	30.122
5793.7938	29.704
5835.7780	29.471
5878.0664	29.330
5920.6613	29.694
5963.5649	29.814
6006.7793	28.668
6050.3069	27.683
6094.1500	27.495
6138.3107	27.229
6182.7914	26.598
6227.5945	26.165
6272.7222	26.626
6318.1769	26.912
6363.9610	26.445
6410.0769	26.088
6456.5270	26.179
6503.3136	26.174
6550.4393	25.787
6597.9065	25.439
6645.7177	25.238
6693.8753	25.088
6742.3818	25.122
6791.2399	25.084
6840.4520	24.796
6890.0208	24.582
6939.9487	24.619
6990.2384	24.594
7040.8926	24.371
7091.9138	24.282
7143.3047	24.610
7195.0681	24.831
7247.2065	24.735
7299.7227	24.602
7352.6195	24.368
7405.8997	24.088
7459.5659	23.682
7513.6209	23.332
7568.0677	23.129
7622.9091	23.009
7678.1478	23.103
7733.7868	23.159
7789.8290	23.116
7846.2774	22.951
7903.1347	22.485
7960.4041	21.866
8018.0885	20.882
8076.1908	19.994
8134.7142	19.324
8193.6617	18.628
8253.0364	17.877
8312.8413	17.235
8373.0796	16.826
8433.7544	16.436
8494.8688	16.083
8556.4261	15.603
8618.4295	14.869
8680.8822	14.171
8743.7875	13.543
8807.1486	13.060
8870.9688	12.850
8935.2515	12.672
9000.0000	12.552
9065.2177	12.414
9130.9080	12.242
9197.0743	12.198
9263.7201	12.378
9330.8489	12.485
9398.4640	12.469
9466.5692	12.464
9535.1678	12.474
9604.2636	12.568
9673.8601	12.792
9743.9608	12.906
9814.5696	12.848
9885.6900	12.761
9957.3258	12.632
10029.4807	12.526
10102.1584	12.455
10175.3628	12.430
10249.0977	12.472
10323.3669	12.400
10398.1743	12.172
10473.5237	11.917
10549.4192	11.624
10625.8646	11.497
10702.8640	11.586
10780.4214	11.623
10858.5408	11.597
10937.2262	11.523
11016.4819	11.390
11096.3119	11.282
11176.7203	11.203
11257.7114	11.110
11339.2894	11.000
11421.4586	10.962
11504.2232	11.005
11587.5876	10.989
11671.5560	10.906
11756.1329	10.910
11841.3227	11.007
11927.1298	11.020
12013.5587	10.945
12100.6139	10.921
12188.2999	10.949
12276.6214	11.020
12365.5828	11.132
12455.1889	11.259
12545.4444	11.403
12636.3538	11.528
12727.9221	11.635
12820.1538	11.724
12913.0540	11.794
13006.6273	11.769
13100.8786	11.659
13195.8130	11.631
13291.4353	11.672
13387.7505	11.663
13484.7637	11.612
13582.4798	11.535
13680.9041	11.437
13780.0416	11.308
13879.8974	11.154
13980.4769	11.150
14081.7852	11.262
14183.8276	11.329
14286.6095	11.360
14390.1361	11.348
14494.4130	11.303
14599.4455	11.264
14705.2391	11.229
14811.7993	11.220
14919.1317	11.228
15027.2419	11.270
15136.1355	11.334
15245.8182	11.360
15356.2956	11.361
15467.5737	11.336
15579.6581	11.293
15692.5547	11.273
15806.2694	11.269
15920.8082	11.332
16036.1769	11.437
16152.3817	11.459
16269.4285	11.433
16387.3235	11.452
16506.0728	11.497
16625.6826	11.513
16746.1591	11.514
16867.5087	11.589
16989.7376	11.702
17112.8523	11.721
17236.8591	11.692
17361.7644	11.666
17487.5749	11.643
17614.2971	11.673
17741.9376	11.729
17870.5030	11.738
18000.0000	11.726
18130.4354	11.792
18261.8160	11.893
18394.1487	11.956
18527.4403	12.003
18661.6977	12.569
18796.9281	13.356
18933.1384	13.652
19070.3357	13.745
19208.5272	13.241
19347.7201	12.500
19487.9217	12.203
19629.1392	12.078
19771.3800	11.993
19914.6516	11.924
20058.9614	11.635
20204.3169	11.268
20350.7257	10.790
20498.1954	10.274
20646.7338	9.726
20796.3485	9.168
20947.0475	8.670
21098.8384	8.191
21251.7293	8.075
21405.7281	8.071
21560.8428	7.955
21717.0816	7.805
21874.4525	7.756
22032.9638	7.735
22192.6237	7.727
22353.4406	7.722
22515.4229	7.736
22678.5789	7.754
22842.9172	7.761
23008.4464	7.765
23175.1751	7.713
23343.1120	7.647
23512.2658	7.702
23682.6454	7.784
23854.2596	8.791
24027.1174	10.004
24201.2278	11.048
24376.5998	12.057
24553.2427	11.762
24731.1657	11.203
24910.3779	10.050
25090.8887	8.784
25272.7077	8.202
25455.8441	7.745
25640.3077	7.570
25826.1079	7.443
26013.2545	7.480
26201.7573	7.543
26391.6260	7.508
26582.8706	7.458
26775.5011	7.489
26969.5274	7.532
27164.9597	7.509
27361.8082	7.478
27560.0831	7.447
27759.7949	7.416
27960.9538	7.426
28163.5704	7.442
28367.6552	7.486
28573.2189	7.533
28780.2723	7.517
28988.8260	7.494
29198.8910	7.515
29410.4782	7.540
29623.5986	7.556
29838.2634	7.570
30054.4838	7.507
30272.2709	7.437
30491.6363	7.408
30712.5913	7.381
30935.1474	7.421
31159.3162	7.465
31385.1094	7.457
31612.5389	7.446
31841.6164	7.414
32072.3539	7.381
32304.7634	7.392
32538.8570	7.405
32774.6470	7.423
33012.1456	7.442
33251.3652	7.402
33492.3183	7.361
33735.0174	7.336
33979.4753	7.311
34225.7045	7.348
34473.7181	7.386
34723.5289	7.374
34975.1499	7.361
35228.5942	7.344
35483.8752	7.327
35741.0059	7.341
36000.0000	7.355
36260.8708	7.400
36523.6321	7.442
36788.2974	7.388
37054.8805	7.336
37323.3955	7.336
37593.8562	7.335
37866.2767	7.327
38140.6714	7.318
38417.0544	7.306
38695.4402	7.296
38975.8433	7.301
39258.2784	7.307
39542.7600	7.315
39829.3032	7.323
40117.9227	7.324
40408.6337	7.320
40701.4514	7.254
40996.3909	7.196
41293.4676	7.232
41592.6971	7.268
41894.0949	7.301
42197.6768	7.324
42503.4586	7.251
42811.4561	7.185
43121.6856	7.194
43434.1631	7.202
43748.9050	7.199
44065.9276	7.190
44385.2474	7.142
44706.8812	7.106
45030.8457	7.157
45357.1578	7.196
45685.8345	7.157
46016.8928	7.123
46350.3502	7.116
46686.2240	7.102
47024.5316	7.048
