# w-L_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:01, uuid ecad4af5-72ae-41be-9ad5-ba9197298620, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 75.71 dB\n75.4 dB C, 62.7 dB A\n75.7 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
2217.7422	7.067
2233.8129	6.749
2250.0000	6.805
2266.3044	7.023
2282.7270	7.028
2299.2686	6.943
2315.9300	6.852
2332.7122	6.758
2349.6160	6.780
2366.6423	6.849
2383.7920	6.886
2401.0659	6.912
2418.4650	6.970
2435.9902	7.041
2453.6424	7.021
2471.4225	6.969
2489.3314	7.000
2507.3702	7.060
2525.5396	7.097
2543.8407	7.128
2562.2744	7.060
2580.8417	6.961
2599.5436	6.972
2618.3809	7.018
2637.3548	6.911
2656.4662	6.760
2675.7160	6.848
2695.1053	7.004
2714.6352	6.984
2734.3066	6.915
2754.1205	6.879
2774.0780	6.853
2794.1801	6.836
2814.4279	6.822
2834.8224	6.837
2855.3647	6.859
2876.0558	6.675
2896.8969	6.443
2917.8890	6.549
2939.0332	6.730
2960.3307	6.787
2981.7824	6.820
3003.3897	6.777
3025.1535	6.720
3047.0750	6.719
3069.1553	6.730
3091.3957	6.656
3113.7972	6.567
3136.3611	6.635
3159.0885	6.730
3181.9805	6.799
3205.0385	6.864
3228.2635	6.743
3251.6568	6.594
3275.2197	6.689
3298.9533	6.820
3322.8588	6.717
3346.9376	6.584
3371.1909	6.498
3395.6200	6.419
3420.2260	6.505
3445.0104	6.612
3469.9744	6.599
3495.1192	6.572
3520.4463	6.738
3545.9569	6.924
3571.6524	6.820
3597.5340	6.689
3623.6032	6.748
3649.8614	6.824
3676.3098	6.987
3702.9498	7.157
3729.7829	7.156
3756.8105	7.143
3784.0339	7.187
3811.4545	7.234
