# w-R_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:48, uuid bdafcd08-a547-46d7-8619-2c7f35d870e0, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 77.88 dB\n77.5 dB C, 62.7 dB A\n77.9 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
987.8918	9.329
995.0505	8.949
1002.2611	8.732
1009.5239	8.872
1016.8393	8.757
1024.2077	8.099
1031.6295	7.842
1039.1052	8.409
1046.6349	8.764
1054.2193	8.691
1061.8586	8.578
1069.5533	8.383
1077.3037	8.096
1085.1103	7.634
1092.9734	7.495
1100.8936	7.949
1108.8711	8.225
1116.9064	8.186
1125.0000	8.050
1133.1522	7.747
1141.3635	7.501
1149.6343	7.350
1157.9650	7.273
1166.3561	7.314
1174.8080	7.438
1183.3211	7.692
1191.8960	7.834
1200.5330	7.802
1209.2325	7.805
1217.9951	7.863
1226.8212	7.873
1235.7113	7.817
1244.6657	7.821
1253.6851	7.908
1262.7698	7.846
1271.9204	7.581
1281.1372	7.466
1290.4209	7.554
1299.7718	7.511
1309.1905	7.302
1318.6774	7.132
1328.2331	7.010
1337.8580	6.976
1347.5527	7.052
1357.3176	7.161
1367.1533	7.309
1377.0602	7.368
1387.0390	7.321
1397.0900	7.345
1407.2139	7.451
1417.4112	7.464
1427.6823	7.376
1438.0279	7.353
1448.4484	7.399
1458.9445	7.362
1469.5166	7.239
1480.1653	7.226
1490.8912	7.324
1501.6948	7.346
1512.5767	7.293
1523.5375	7.379
1534.5777	7.596
1545.6979	7.671
1556.8986	7.614
1568.1805	7.521
1579.5442	7.396
1590.9903	7.209
1602.5192	6.967
1614.1317	6.943
1625.8284	7.106
1637.6098	7.083
1649.4766	6.906
1661.4294	6.824
1673.4688	6.819
1685.5955	6.984
1697.8100	7.283
1710.1130	7.396
1722.5052	7.368
1734.9872	7.196
1747.5596	6.916
1760.2231	6.795
1772.9785	6.790
1785.8262	6.811
1798.7670	6.850
1811.8016	6.900
1824.9307	6.955
1838.1549	6.994
1851.4749	7.021
1864.8915	7.044
1878.4052	7.065
1892.0169	7.112
1905.7273	7.177
1919.5370	7.251
1933.4467	7.331
1947.4573	7.424
1961.5693	7.525
1975.7837	7.493
1990.1010	7.384
2004.5221	7.349
2019.0477	7.357
2033.6786	7.245
2048.4154	7.068
2063.2591	7.115
2078.2103	7.278
2093.2699	7.318
2108.4386	7.295
2123.7172	7.323
2139.1065	7.376
2154.6074	7.415
2170.2206	7.447
2185.9469	7.459
2201.7871	7.460
2217.7422	7.414
2233.8129	7.346
2250.0000	7.115
2266.3044	6.814
2282.7270	6.847
2299.2686	7.020
2315.9300	7.036
2332.7122	6.987
2349.6160	7.010
2366.6423	7.061
2383.7920	7.069
2401.0659	7.062
2418.4650	7.073
2435.9902	7.090
2453.6424	7.123
2471.4225	7.162
2489.3314	7.145
2507.3702	7.109
2525.5396	6.984
2543.8407	6.828
2562.2744	6.873
2580.8417	6.981
2599.5436	6.960
2618.3809	6.899
2637.3548	6.946
2656.4662	7.025
2675.7160	7.028
2695.1053	7.009
2714.6352	6.924
